"Machine";"Table schema";"Query";"Compiler";"Opt. level";"Layout name";"Chunk size [tuples]";"Chunk size provided at";"Chunk sizes considered";"ConfIntLow";"ConfIntHigh";"run1";"run2";"run3";"run4";"run5";"Best solution"
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX1";"2";"Compile time";"Powers of 2";0.841842296789223;0.854045703210777;0.84752;0.847505;0.847507;0.847486;0.849702;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX2";"4";"Compile time";"Powers of 2";0.754704654425807;0.767786945574193;0.761031;0.760443;0.763089;0.760909;0.760757;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX3";"8";"Compile time";"Powers of 2";0.700008924039028;0.711581075960972;0.705387;0.707446;0.705267;0.705283;0.705592;t
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX4";"16";"Compile time";"Powers of 2";0.944255966412001;0.956566833587999;0.949912;0.949931;0.949951;0.952181;0.950082;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX5";"32";"Compile time";"Powers of 2";0.960700771873339;0.973853728126661;0.966616;0.966682;0.968806;0.967005;;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX6";"64";"Compile time";"Powers of 2";1.2266205107114;1.2425778892886;1.23596;1.233503;1.233739;1.236045;1.233749;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX7";"128";"Compile time";"Powers of 2";1.19784316162853;1.21528523837147;1.207852;1.205589;1.205697;1.208321;1.205362;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX8";"256";"Compile time";"Powers of 2";1.17473628664772;1.19108891335228;1.18464;1.182337;1.181739;1.183983;1.181864;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX9";"512";"Compile time";"Powers of 2";1.16237050285787;1.18516309714213;1.17466;1.172541;1.172516;1.172514;1.176603;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX10";"1024";"Compile time";"Powers of 2";1.26607063497228;1.29153776502772;1.282079;1.278402;1.277939;1.27654;1.279061;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX11";"2048";"Compile time";"Powers of 2";1.20959792947978;1.24061087052022;1.229183;1.223353;1.223515;1.223628;1.225843;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX12";"4096";"Compile time";"Powers of 2";0.962408066186601;0.980189133813399;0.972446;0.973229;0.970307;0.970239;0.970272;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"column";"n/a";"n/a";"n/a";1.08617954767923;1.09766965232077;1.091366;1.091565;1.093573;1.091568;1.091551;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"row";"n/a";"n/a";"n/a";1.11460447587988;1.12719472412012;1.12045;1.120203;1.120377;1.122672;1.120796;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX0";"1";"Runtime";"Powers of 2";1.67513632915342;1.69778807084658;1.68391;1.685988;1.686695;1.689003;1.686715;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX1";"2";"Runtime";"Powers of 2";1.36351092921972;1.37535707078028;1.369132;1.36888;1.371127;1.368901;1.36913;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX2";"4";"Runtime";"Powers of 2";1.14396747305127;1.15805172694873;1.150182;1.152255;1.150129;1.150234;1.152248;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX3";"8";"Runtime";"Powers of 2";1.1692235074869;1.1851168925131;1.178509;1.176281;1.176138;1.176292;1.178631;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX4";"16";"Runtime";"Powers of 2";1.1678566226051;1.1912045773949;1.180772;1.177824;1.177779;1.182082;1.179196;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX5";"32";"Runtime";"Powers of 2";1.37252466107575;1.40314533892425;1.384899;1.389565;1.389063;1.385457;1.390191;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX6";"64";"Runtime";"Powers of 2";1.3635268840429;1.3830635159571;1.371125;1.374907;1.373521;1.372346;1.374577;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX7";"128";"Runtime";"Powers of 2";1.33811912884989;1.35572087115011;1.348805;1.346587;1.345801;1.347934;1.345473;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX8";"256";"Runtime";"Powers of 2";1.27736700655401;1.29465659344599;1.284016;1.287541;1.287024;1.285378;1.2861;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX9";"512";"Runtime";"Powers of 2";1.27558905112225;1.29079774887775;1.282446;1.284509;1.282243;1.282215;1.284554;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX10";"1024";"Runtime";"Powers of 2";1.35806303198561;1.37328416801439;1.367047;1.364786;1.364718;1.366984;1.364833;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX11";"2048";"Runtime";"Powers of 2";1.35858939740817;1.37204780259183;1.36461;1.366452;1.364483;1.364492;1.366556;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX12";"4096";"Runtime";"Powers of 2";1.10950422604648;1.12828297395352;1.120416;1.117414;1.117832;1.118179;1.120627;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX0";"1";"Compile time";"Powers of 2";1.11357592933541;1.12553367066459;1.119203;1.119084;1.121275;1.119141;1.119071;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX1";"2";"Compile time";"Powers of 2";0.841744470178997;0.853677529821003;0.847211;0.84733;0.847263;0.847323;0.849428;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX2";"4";"Compile time";"Powers of 2";0.752731416684096;0.771105383315904;0.759919;0.760896;0.763595;0.762605;0.762577;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX3";"8";"Compile time";"Powers of 2";0.69521496140253;0.71745783859747;0.708617;0.707922;0.705051;0.705309;0.704783;t
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX4";"16";"Compile time";"Powers of 2";1.16691226491716;1.17965213508284;1.172783;1.173005;1.175108;1.172738;1.172777;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX5";"32";"Compile time";"Powers of 2";1.35789745246602;1.37293854753398;1.364281;1.366613;1.364784;1.36457;1.366842;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX6";"64";"Compile time";"Powers of 2";1.25344846812549;1.27517993187451;1.262581;1.265997;1.263813;1.262856;1.266324;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX7";"128";"Compile time";"Powers of 2";1.19006919335816;1.20591840664184;1.197272;1.199512;1.197;1.196934;1.199251;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX8";"256";"Compile time";"Powers of 2";1.17301361528671;1.18671398471329;1.179248;1.181135;1.178897;1.179047;1.180992;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX9";"512";"Compile time";"Powers of 2";1.16600877285445;1.17992242714555;1.172192;1.174164;1.17211;1.172141;1.174221;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX10";"1024";"Compile time";"Powers of 2";1.27055716487822;1.29533843512178;1.28239;1.285242;1.280507;1.281859;1.284741;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX11";"2048";"Compile time";"Powers of 2";1.22047990580847;1.23468449419153;1.22673;1.228698;1.226777;1.226742;1.228964;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX12";"4096";"Compile time";"Powers of 2";0.966464241630608;0.978722558369392;0.972229;0.972093;0.974357;0.972119;0.972169;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"column";"n/a";"n/a";"n/a";1.08603939480975;1.09761180519025;1.091356;1.093489;1.091339;1.09146;1.091484;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"row";"n/a";"n/a";"n/a";1.1148763225409;1.1266728774591;1.120295;1.120177;1.120353;1.122452;1.120596;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX0";"1";"Runtime";"Powers of 2";1.7486881786076;1.7619438213924;1.754536;1.75629;1.754544;1.754547;1.756663;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX1";"2";"Runtime";"Powers of 2";1.40092141709203;1.41473218290797;1.407687;1.407023;1.409766;1.407213;1.407445;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX2";"4";"Runtime";"Powers of 2";1.16977332552067;1.18354547447933;1.176057;1.178095;1.175698;1.175839;1.177608;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX3";"8";"Runtime";"Powers of 2";1.17117905717985;1.18493254282015;1.178946;1.177637;1.177104;1.179504;1.177088;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX4";"16";"Runtime";"Powers of 2";1.157896677199;1.214192922801;1.191512;1.183378;1.180719;1.189922;1.184693;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX5";"32";"Runtime";"Powers of 2";1.17074601835437;1.18150238164563;1.176142;1.176105;1.1754;1.177539;1.175435;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX6";"64";"Runtime";"Powers of 2";1.27600298015433;1.29555461984567;1.286823;1.284914;1.288025;1.284781;1.284351;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX7";"128";"Runtime";"Powers of 2";1.21714447921999;1.23140152078001;1.222743;1.225899;1.224602;1.224273;1.223848;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX8";"256";"Runtime";"Powers of 2";1.17684486739737;1.19671513260263;1.187075;1.18889;1.185101;1.185272;1.187562;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX9";"512";"Runtime";"Powers of 2";1.16848137723251;1.18276022276749;1.174972;1.176933;1.174615;1.174773;1.176811;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX10";"1024";"Runtime";"Powers of 2";1.27928280371543;1.29854919628457;1.291154;1.287844;1.2878;1.289946;1.287836;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX11";"2048";"Runtime";"Powers of 2";1.2269104122321;1.2441963877679;1.237277;1.234702;1.233753;1.236456;1.235579;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX12";"4096";"Runtime";"Powers of 2";0.971483269131273;0.983096330868727;0.976898;0.976699;0.976866;0.978949;0.977037;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX0";"1";"Compile time";"Powers of 2";0.977324892055681;0.989347907944319;0.98268;0.985005;0.982876;0.982768;0.983353;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX1";"2";"Compile time";"Powers of 2";1.16166332364492;1.17817987635508;1.168702;1.1717;1.168868;1.169396;1.170942;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX2";"4";"Compile time";"Powers of 2";0.988066010972254;1.01303558902775;0.998836;1.003774;1.001195;0.999235;0.999714;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX3";"8";"Compile time";"Powers of 2";1.23708409128551;1.26646190871449;1.249273;1.252553;1.252107;1.249777;1.255155;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX4";"16";"Compile time";"Powers of 2";1.21079211620319;1.23579188379681;1.22212;1.223933;1.223178;1.220949;1.22628;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX5";"32";"Compile time";"Powers of 2";1.38283949483708;1.42278650516292;1.40581;1.403123;1.397539;1.402662;1.404931;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX6";"64";"Compile time";"Powers of 2";1.36057912925718;1.37266487074282;1.366265;1.366429;1.368338;1.366023;1.366055;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX7";"128";"Compile time";"Powers of 2";1.23225896573197;1.26211383426803;1.245396;1.250684;1.245057;1.24616;1.248635;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX8";"256";"Compile time";"Powers of 2";1.20962485264916;1.22559514735084;1.219155;1.216545;1.216551;1.216949;1.21885;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX9";"512";"Compile time";"Powers of 2";1.20267422037639;1.21990497962361;1.211256;1.211134;1.210557;1.213583;1.209918;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX10";"1024";"Compile time";"Powers of 2";1.29191071382409;1.30745168617591;1.301081;1.298693;1.298833;1.301021;1.298778;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX11";"2048";"Compile time";"Powers of 2";1.2485209517325;1.2591522482675;1.253526;1.253446;1.255364;1.253491;1.253356;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX12";"4096";"Compile time";"Powers of 2";1.01027152848168;1.02298367151833;1.01668;1.016707;1.018252;1.015787;1.015712;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"column";"n/a";"n/a";"n/a";0.945914654090199;0.960443345909801;0.952788;0.955017;0.952394;0.953593;0.952103;t
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"row";"n/a";"n/a";"n/a";0.971936294243976;0.987446905756024;0.980963;0.978894;0.97874;0.978712;0.981149;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX0";"1";"Runtime";"Powers of 2";2.27150616041813;2.28646983958187;2.277716;2.279819;2.277625;2.279979;2.279801;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX1";"2";"Runtime";"Powers of 2";1.40459940583136;1.42046499416864;1.413266;1.410659;1.411956;1.413973;1.412807;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX2";"4";"Runtime";"Powers of 2";1.1044022149285;1.1161565850715;1.109492;1.109445;1.111428;1.111163;1.109869;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX3";"8";"Runtime";"Powers of 2";1.10295035751233;1.11482364248767;1.108401;1.108489;1.110596;1.108443;1.108506;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX4";"16";"Runtime";"Powers of 2";1.01771685010493;1.02660194989507;1.022144;1.021571;1.023316;1.021558;1.022208;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX5";"32";"Runtime";"Powers of 2";0.894714515847883;0.902943884152117;0.89866;0.898783;0.898623;0.899933;0.898147;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX6";"64";"Runtime";"Powers of 2";0.906649513497187;0.919232886502813;0.914752;0.912437;0.912501;0.912454;0.912562;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX7";"128";"Runtime";"Powers of 2";0.888527295807505;0.900435904192495;0.894114;0.893898;0.896189;0.894068;0.894139;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX8";"256";"Runtime";"Powers of 2";0.891350663173762;0.903264936826238;0.896935;0.89684;0.896852;0.899023;0.896889;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX9";"512";"Runtime";"Powers of 2";0.953279104769442;0.965492495230558;0.960631;0.958913;0.958216;0.959015;0.960154;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX10";"1024";"Runtime";"Powers of 2";1.01903592170186;1.03100687829814;1.02472;1.026732;1.024645;1.024391;1.024619;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX11";"2048";"Runtime";"Powers of 2";1.01617857039619;1.02555342960381;1.020613;1.020487;1.022211;1.020578;1.020441;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX12";"4096";"Runtime";"Powers of 2";0.872105079277188;0.883654920722812;0.877444;0.877504;0.877384;0.879541;0.877527;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX0";"1";"Compile time";"Powers of 2";0.708243638640969;0.721426761359031;0.714509;0.714445;0.714266;0.716723;0.714233;t
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX1";"2";"Compile time";"Powers of 2";1.30784452238534;1.32216867761466;1.314288;1.316515;1.314117;1.314125;1.315988;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX2";"4";"Compile time";"Powers of 2";0.889343478474835;0.900838921525165;0.894741;0.896746;0.894665;0.894647;0.894657;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX3";"8";"Compile time";"Powers of 2";0.816866023667399;0.832012376332602;0.824025;0.823786;0.823489;0.824349;0.826547;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX4";"16";"Compile time";"Powers of 2";0.944064326875224;0.957070873124776;0.94973;0.950409;0.952377;0.949991;0.950331;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX5";"32";"Compile time";"Powers of 2";0.859171335735158;0.870511064264842;0.864599;0.864396;0.864368;0.866466;0.864377;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX6";"64";"Compile time";"Powers of 2";0.866957606762181;0.877196393237819;0.871102;0.873319;0.872304;0.871667;0.871993;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX7";"128";"Compile time";"Powers of 2";0.871649393058899;0.889031006941101;0.880377;0.879085;0.880518;0.882547;0.879174;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX8";"256";"Compile time";"Powers of 2";0.835574909422208;0.851421890577792;0.845777;0.84295;0.842986;0.842986;0.842793;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX9";"512";"Compile time";"Powers of 2";0.927583548225533;0.938074451774467;0.932762;0.932381;0.934305;0.932419;0.932278;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX10";"1024";"Compile time";"Powers of 2";1.01921005203623;1.02964674796377;1.024122;1.024072;1.023975;1.025929;1.024044;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX11";"2048";"Compile time";"Powers of 2";1.01726771586691;1.03588748413309;1.028624;1.025461;1.025835;1.025261;1.027707;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX12";"4096";"Compile time";"Powers of 2";0.814294257863888;0.825598142136112;0.819621;0.821566;0.81962;0.81939;0.819534;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"column";"n/a";"n/a";"n/a";0.846900305253002;0.861220894746997;0.856114;0.853435;0.853648;0.853436;0.85367;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"row";"n/a";"n/a";"n/a";0.710838118724431;0.716207881275569;0.712751;0.713703;0.713681;0.713757;0.713723;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX0";"1";"Runtime";"Powers of 2";2.27541692722301;2.29446907277699;2.286639;2.283103;2.286118;2.283639;2.285216;f
"Intel Xeon E7-4870 v2 (Ivy Bridge)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX1";"2";"Runtime";"Powers of 2";1.39924731881701;1.41493228118299;1.407925;1.405817;1.408862;1.406292;1.406553;f
